label_id,council_districts,method,matched
639f8f6b287e,19,park,Cross Island Parkway
d8e36dca6d30,19,park,Bay Terrace Playground
8ce7b87282d5,23,park,Cunningham Park
1705157ddc9a,20|24,park,Flushing Meadows Corona Park
f789cb4ae92e,24,park,Captain Tilly Park
f455a591d23f,32,park,Rocket Playground
70aeabe67082,19|23,park,Cross Island Parkway
85dab07c07e7,19,park,Crocheron Park
dffeb74b2538,23,park,Telephone Playground
aed0da6e2a0d,23,park,Motor Parkway
20b82118d963,32,park,Tribute Park
4905e8db6126,49,park,Tompkinsville Park
fd501947ebb7,49,park,Clove Lakes Park
23ef340251ab,50,park,Willowbrook Park
13dd0de36225,1,intersection,S END AVE & LIBERTY ST
211d09441e29,1,park,City Hall Park
21217b7db65b,1,intersection,STAPLE ST & DUANE ST
3501791139f1,1,park,Albert Capsouto Park
96e1131ea15d,1,park,The Battery
a37569671aa2,1,park,Battery Park City
068f1480d457,1,park,The Battery
f459a23accf3,3,park,Tony Dapolito Recreation Center
ad36fa4711f9,3,park,Tony Dapolito Recreation Center
b9680b25e656,3,intersection,MORTON ST & WEST ST
f2162208b15c,3,intersection,CLARKSON ST & WEST ST
3c60ca5b0781,1,park,Vesuvio Playground
8126fdbae42f,2,park,Washington Square Park
745ff0b55607,1,intersection,WEST ST & CANAL ST
9141be9eaed1,1,park,Petrosino Square
9c5acf420103,2,intersection,W HOUSTON ST & WOOSTER ST
89b45f5cde23,2,park,Washington Square Park
06c161e0ada5,3,intersection,W HOUSTON ST & WEST ST
32baa0096daa,2,intersection,AVE OF THE AMERICAS & W HOUSTON ST
5dcc7849dc3b,2,park,Washington Square Park
d7e8ffeb8a86,3,intersection,WEST ST & W 14 ST
7711548cad11,2,park,Washington Square Park
c952dc4c1ac4,3,intersection,WAVERLY PL & CHRISTOPHER ST
310e99d16f4c,3,intersection,W 14 ST & 9 AVE
68a3dab3b6dd,2,intersection,E 12 ST & BROADWAY
61aeba6b61c5,2,intersection,UNIVERSITY PL & E 14 ST
a79216c7610d,2,intersection,W 8 ST & GREENWICH AVE
2254ab442e9c,2,intersection,AVE OF THE AMERICAS & W HOUSTON ST
93f8d90698e0,3,intersection,JANE ST & GREENWICH AVE
b8fd1be891bf,1,park,Pier 42
106747fcd541,2,park,Tompkins Square Park
6b68b6df5299,1,park,ABC Playground
6701aff9daba,1,park,Seward Park
e6186528e363,1,park,Seward Park
ac8bdfddd780,2,park,Tompkins Square Park
fd6440c0136d,3,intersection,W 23 ST & AVE OF THE AMERICAS
c423e53a4746,3,park,Penn South Playground
a3b67ed3f120,3,intersection,8 AVE & W 38 ST
a83bf8eb3922,3,intersection,W 41 ST & 10 AVE
fcca0ce49656,3,park,Gutenberg Playground
7dfbc8bda483,6,intersection,9 AVE & W 55 ST
7f378ab07408,3,intersection,8 AVE & W 14 ST
2040c48c2355,3,intersection,10 AVE & W 48 ST
294deaac3304,3,park,Chelsea Park
9d928dcdbf36,3,intersection,DYER AVE & W 34 ST
524eb7d9768b,3,park,Mathews-Palmer Playground
5078ad3cdca6,3,intersection,9 AVE & W 15 ST
7904cbf01e23,3,intersection,W 31 ST & 8 AVE
49c37f4d753f,3,intersection,W 42 ST & 8 AVE
1549dbafee38,4,intersection,E 47 ST & 5 AVE
03e3e7c62be6,3,park,Madison Square Park
899cd41e3706,2,park,Union Square Park
870b569aeab1,2,park,Union Square Park
1ed3555baf61,3,park,Madison Square Park
0bfe9e646d90,3,park,Madison Square Park
ed236bb4d42d,3,park,Madison Square Park
47f57f464229,2,park,Union Square Park
42cfe8bcbd03,3,intersection,W 34 ST & 8 AVE
77c369a860a2,6,park,Central Park
b68c212988a7,3,park,Madison Square Park
3b2748163f11,2,park,Union Square Park
6008675351ef,2,park,Bellevue South Park
204baeb4db6e,4,park,East River Esplanade
f32b42a50194,4,park,East River Esplanade
b7481a243d3a,2,park,Stuyvesant Square
dda9454c501f,2,park,Peter's Field
fb95922bed0c,4,park,St. Vartan Park
0b9b19b89a56,4,park,Constance Baker Motley Recreation Center
74cfde927143,4,park,St. Vartan Park
2cdd83b00944,4,park,Ralph Bunche Park
d750040d0916,4,park,Peter Detmold Park
e647d0505315,4,park,East River Esplanade
bbfe16ed72c3,4,park,East River Esplanade
526c087363f4,4,park,Dag Hammarskjold Plaza
95035fc6ee4f,7,park,Frederick Douglass Playground
f2b2654360bd,6|7,park,Riverside Park
98deddce4230,6,park,Riverside Park South
845674029972,6,park,Central Park
ca4faddd8331,6,park,Central Park
0517e9415f1f,6,park,Central Park
9dc37ff9f3a2,5,park,Andrew Haswell Green Park
74c352e2b97e,4,park,East River Esplanade
551175df59e7,5,park,John Jay Park
43732c201033,5,park,Samuel Seabury Playground
9ecd7465f5ae,5,park,Ruppert Park
e90142860de3,4,park,East River Esplanade
cfd23baa5f78,7,intersection,W 120 ST & RIVERSIDE DR
95bbe7a09f66,9,park,St. Nicholas Park
27e37e371478,7,park,Alexander Hamilton Playground
a48cf972db69,9,intersection,AMSTERDAM AVE & W 135 ST
edab0c912764,7,intersection,W 142 ST & RIVERSIDE DR
a80b8c9957fc,9,intersection,W 129 ST & ST NICHOLAS AVE
1bce55c69f2c,7,intersection,RIVERSIDE DR & W 122 ST
94fe1e0d346b,9,intersection,W 131 ST & 5 AVE
0bfd91c3382d,9,intersection,BRADHURST AVE & W 145 ST
16bba675cdd1,9,intersection,CONVENT AVE & W 135 ST
2eaaf6834cba,9,intersection,BRADHURST AVE & W 145 ST
855bd146e36d,9,park,Adam Clayton Powell Jr. Malls
d8b01c2f7b29,9,park,Fred Samuel Playground
b3c668c78e26,9,intersection,BRADHURST AVE & W 145 ST
99c7324b1bb1,8,park,Diamante Garden
45bf5f459161,7,intersection,W 158 ST & BROADWAY
0002851f8cd7,16,park,Railroad Park
e637550d253f,15,park,Crotona Park
9662bfb5dec8,15,park,Crotona Park
ec02a68684d2,15,park,Crotona Park
16c142dd3188,15,park,Crotona Park
ce2668c086c8,15,park,Crotona Park
c44c07b3b017,16,park,Claremont Park
12585ea2276d,16,park,Mott Playground
f848916f36d4,16,park,Arcilla Playground
bca462615dc3,16,park,Keltch Park
53d62c02d61d,16,park,Grant Park
b1ceb4e9c39c,11,park,Williamsbridge Oval
1bf87cfa8349,11,park,Williamsbridge Oval
9ac164fc8867,11,park,Bailey Playground
c65a798f3d51,11,park,Henry Hudson Parkway
61452ad19516,10|11,park,Marble Hill Playground
bfa9a74a875a,11,park,Van Cortlandt Park
7bbd6c8b7120,11,park,Henry Hudson Parkway
651d679f62f8,11,park,Brust Park
d4ad1214b6fa,11,park,Henry Hudson Parkway
ee0a94371507,11,park,Van Cortlandt Park
71ec8f7c5978,11,park,Henry Hudson Parkway
bc1aa8190169,11,park,Van Cortlandt Park
d7e54bb2070b,11,park,Van Cortlandt Park
4801acaaf8df,11,park,Van Cortlandt Park
cf9bed775791,11,park,Van Cortlandt Park
29f2dc7e8b91,11,park,Van Cortlandt Park
90478529e757,11,park,Van Cortlandt Park
8a911afa41e5,11,park,Van Cortlandt Park
58722a57feed,11,park,Henry Hudson Parkway
b7fbb30a845c,18,park,Soundview Park
02d6be522b79,18,park,Soundview Park
76002c6551ba,18,park,Harding Park
94d979532b3a,18,park,Soundview Park
e0cfbedd8a7f,13,park,Pelham Bay Park
a49970d3c2f6,13,park,Ferry Point Park
a259997dd034,13,park,Allerton Playground
c2aaeaf2ef9f,12,park,Eastchester Playground
41a7ae610b67,12|13|15,park,Bronx River Parkway
00fa9d6092b3,13,park,Loreto Playground
f0e42615a04b,13|15,park,Pelham Parkway
5bf1ccb74cee,15,park,Bronx Park
d397b445eacc,15,park,Bronx Park
16f81e205315,13|15,park,Pelham Parkway
6298fe79bd32,13|15,park,Pelham Parkway
8f3b4eb8f1bb,13|15,park,Pelham Parkway
0a7070f0312a,13,park,Allerton Playground
19de7a09b638,13|15,park,Pelham Parkway
2bfe8879bec2,13|15,park,Pelham Parkway
ee84f23d6cd8,12,park,Seton Falls Park
c463c3bc92e8,33,park,McCarren Park
a42b462dbd33,34,park,Roebling Playground
d25d6390e5bf,33,park,McCarren Park
ee877bdd9928,34,park,Cooper Park
deeb9caae406,33,park,McCarren Park
6ac16c8ad237,34,intersection,GRAHAM AVE & FROST ST
d1b1da58cb74,34,park,Memorial Gore
a8778b42ed40,35,park,South Oxford Park
4f6a92e10610,35,park,Underwood Park
e50df252edba,35,park,Greene Playground
81dc1a220cb9,33,park,Adam Yauch Park
5169252ddf57,33,park,Adam Yauch Park
da5c68894c9a,33,park,Cadman Plaza Park
9a57b302605f,33,park,Korean War Veterans Plaza
3b3e3d9cad9e,36,intersection,JEFFERSON AVE & STUYVESANT AVE
0df140870014,36,intersection,HANCOCK ST & BEDFORD AVE
78ded88b9d30,36,park,Fulton Park
e3ef9d92bcef,36,park,Raymond Bush Playground
fff373d98aaf,36,park,Raymond Bush Playground
ea88c42917c4,36,park,Raymond Bush Playground
abd036168127,36,intersection,NOSTRAND AVE & PARK AVE
72d1e2c23cd0,36,intersection,HANCOCK ST & MARCY AVE
c9fa6a2155c7,41,intersection,FULTON ST & RALPH AVE
cb4b1e8922dc,36,intersection,BEDFORD AVE & DEKALB AVE
afe40b8c5aca,36,intersection,NOSTRAND AVE & DEKALB AVE
8276914d0e8d,36,intersection,TOMPKINS AVE & MYRTLE AVE
5eff9a20a2f8,36,intersection,PARK AVE & NOSTRAND AVE
a13e4a6a5f8a,36,intersection,ATLANTIC AVE & UTICA AVE
cb6d3c3d1a36,34,intersection,BROADWAY & FLUSHING AVE
9f59b374c1dc,37,intersection,WILSON AVE & MYRTLE AVE
63e52ed2ad35,37,intersection,CENTRAL AVE & PILLING ST
ab137c43e2cc,34,park,Green Central Knoll
bea13e46a893,34,intersection,MYRTLE AVE & BROADWAY
270f8699e93c,34,intersection,BROADWAY & FLUSHING AVE
c83d6f460b6c,34,intersection,WEIRFIELD ST & WYCKOFF AVE
ee59598c790b,34,intersection,WYCKOFF AVE & FLUSHING AVE
b7df15183f11,37,park,Irving Square Park
56f95d30bf62,34,intersection,BROADWAY & FLUSHING AVE
1e59f721db1c,42,park,Lion's Pride Playground
38dcc19c9c94,37,intersection,PENNSYLVANIA AVE & FULTON ST
146a5c2f3bda,37,park,Highland Park
0d08c7fa128a,42,intersection,VERMONT ST & HEGEMAN AVE
0526313cf4ae,37,intersection,DANFORTH ST & HEMLOCK ST
94a21b12f92d,42,intersection,FOUNTAIN AVE & SUTTER AVE
5ad740ee84e4,42,intersection,COZINE AVE & FOUNTAIN AVE
609186fdc2ac,42,intersection,EMERALD ST & LINDEN BLVD
37dc682d398e,42,intersection,MALTA ST & LINDEN BLVD
7c082973f0ef,42,intersection,MALTA ST & LINDEN BLVD
99ff0c2e07c9,37,intersection,ATLANTIC AVE & LOGAN ST
09e2398d0958,38,intersection,3 AVE & 17 ST
1023f56360fe,38,intersection,3 AVE & 15 ST
a6e503fd86b7,38,intersection,1 AVE & 39 ST
be5770248449,39,park,Prospect Park
1a30fc076742,38,intersection,5 AVE & 34 ST
e091728c874d,38,park,Sunset Park
6e9ba848dfbb,36,park,Woods Playground
296aa7a9f360,36,park,Brower Park
24c1d550ba14,36,park,Woods Playground
eb50dbc09c89,36,park,Brower Park
1a69c1235bb4,36,park,Brower Park
387310d49a79,35,park,James Forten Playground
52f4a6c5e75f,36,park,Brower Park
e7123331fa3f,36,park,Brower Park
3903c022aabf,36,park,Woods Playground
4d91de04ac0b,41,intersection,MIDWOOD ST & UTICA AVE
30239d394759,40,intersection,LINCOLN RD & BEDFORD AVE
4387e096978f,40,intersection,ROGERS AVE & EMPIRE BLVD
d18359166f56,40,intersection,BEDFORD AVE & EMPIRE BLVD
ff173280e6fc,40,intersection,OCEAN AVE & FLATBUSH AVE
897064e32807,40,intersection,LEFFERTS AVE & BEDFORD AVE
b7ee981aac66,40,intersection,WINTHROP ST & TROY AVE
8d1ca658405d,40,intersection,LINCOLN RD & FLATBUSH AVE
53f9ce5a5bb2,35,intersection,WASHINGTON AVE & MONTGOMERY ST
2cc475d343d3,40,intersection,ROGERS AVE & LEFFERTS AVE
09e950aa42c3,40,intersection,PARKSIDE AVE & FLATBUSH AVE
e08d7e4d42c4,35,intersection,MONTGOMERY ST & NOSTRAND AVE
9950832c2b4e,40,intersection,FENIMORE ST & BEDFORD AVE
cbb0a967c318,40,intersection,STERLING ST & BEDFORD AVE
1364fbfc3307,40,intersection,MIDWOOD ST & BEDFORD AVE
19a9b12a6cb7,35,intersection,WASHINGTON AVE & MONTGOMERY ST
13c05a60048b,40,intersection,LINCOLN RD & NOSTRAND AVE
d4b7a450c462,40,intersection,NEW YORK AVE & MAPLE ST
678c4e5da203,35,intersection,EASTERN PKWY & NOSTRAND AVE
b393f3128ec8,35,intersection,UNION ST & NOSTRAND AVE
b6b2218ad517,40,intersection,HAWTHORNE ST & NOSTRAND AVE
006a7d1b0ca8,35,intersection,EASTERN PKWY & FRANKLIN AVE
126474813055,40,intersection,CLARKSON AVE & FLATBUSH AVE
418f436327d8,40,intersection,CLARKSON AVE & FLATBUSH AVE
1bf0bf64f9f2,40,intersection,BROOKLYN AVE & EMPIRE BLVD
85beb715b946,40,intersection,KINGSTON AVE & EMPIRE BLVD
e65c1b7a65cb,40,intersection,NOSTRAND AVE & STERLING ST
9a6f1f6741ee,35,intersection,EASTERN PKWY & WASHINGTON AVE
c780fa75766c,35,intersection,MONTGOMERY ST & NOSTRAND AVE
0ebf6c5f20b0,35,intersection,MONTGOMERY ST & NOSTRAND AVE
0f85bec2c608,40,intersection,WINTHROP ST & FLATBUSH AVE
07bf47f6701d,40,intersection,BEDFORD AVE & WINTHROP ST
ab66eea8a88f,40,intersection,PARKSIDE AVE & FLATBUSH AVE
c1d08db21355,40,intersection,WINTHROP ST & FLATBUSH AVE
54962757fe43,40,intersection,OCEAN AVE & PARKSIDE AVE
7071b2a4d8ec,40,intersection,NOSTRAND AVE & EMPIRE BLVD
1df4ed1a5b5d,38,park,Leif Ericson Park
7b2c602dcb78,38,park,Leif Ericson Park
adc5af1c0ee6,38,park,McKinley Park
8e18f2f18d72,47,intersection,76 ST & COLONIAL RD
61e6792dfcab,50,park,Dyker Beach Park
dbc8ea846f2f,50,park,Dyker Beach Park
805114a0cc01,38,park,Leif Ericson Park
d2774afb419b,38,park,Leif Ericson Park
98543556ce8c,47,park,John J Carty Park
7e9a51e60e5b,38,park,Leif Ericson Park
dbe954a9ca18,50,park,Dyker Beach Park
9677f719da90,47,park,Russell Pedersen Playground
e2b6eb79f7b4,50,park,Dyker Beach Park
0dae1a99d909,50,park,Dyker Beach Park
a03e0cea49b4,47,intersection,SHORE RD & 74 ST
60f8417dc19e,38,intersection,10 AVE & 77 ST
bae61f86d5ff,47,intersection,7 AVE & 81 ST
96edc69fe123,50,park,Dyker Beach Park
72fee60ce85e,47,intersection,17 AVE near SHORE PKWY
a7ee6deac8dc,38,intersection,BAY 16 ST & BATH AVE
ac9a23ade2d0,47,intersection,SHORE PKWY & BAY PKWY
43e72b8abf12,43,intersection,BAY PKWY & BATH AVE
eec5a6251420,47,intersection,CROPSEY AVE & BAY PKWY
f09cade8ec7d,47,park,Bensonhurst Park
fd3441d975c8,47,intersection,14 AVE & 86 ST
125455358d49,47,park,Bensonhurst Park
1dd42861df8d,38,park,Benson Playground
b315a6193fdb,47,intersection,SHORE PKWY & BAY PKWY
040a4beb9238,47,intersection,BAY PKWY & SHORE PKWY
d5d23e079c71,50,intersection,SHORE PKWY & BAY 8 ST
6ea66eeee301,47,intersection,BAY PKWY & SHORE PKWY
def0587218af,38,intersection,NEW UTRECHT AVE & 86 ST
46e2598b0f6c,38,intersection,19 AVE & BATH AVE
7da5946b2ded,38,intersection,NEW UTRECHT AVE & 86 ST
72d62368f0e0,47,park,Bensonhurst Park
fa7c3c447aa0,44,intersection,OCEAN PKWY & AVE K
1b2c8707d87d,39,intersection,37 ST & 14 AVE
9f5b206bfb7c,43,park,Rappaport Playground
eb7bb9a9eff3,44,intersection,18 AVE & 45 ST
c6ebb0eb517a,44,intersection,AVE J & MCDONALD AVE
596d732b6a27,44,intersection,AVE I & MCDONALD AVE
de40ead6c028,48,intersection,BRIGHTON BEACH AVE & CORBIN PL
91c097bd2030,47,intersection,NEPTUNE AVE & W 33 ST
056d2e6dfb8d,47,park,Calvert Vaux Park
69bfdb71cc9e,48,park,Grady Playground
8642097efcd0,47,park,Neptune Playground
73213adaac44,48,intersection,OCEAN PKWY & AVE X
bffdca50320c,47,park,Kaiser Park
3e722e409004,47,park,Kaiser Park
9a41b154c4ce,47|48,park,Asser Levy Park
05506704c778,40,park,Parade Ground
1fb7f990acfd,40,park,Flatbush African Burial Ground
80d996422042,48,intersection,ORIENTAL BLVD & OCEAN AVE
062ecf39c005,48,park,Galapo Playground
8dbdf9ac533d,48,park,Bill Brown Playground
4eb8fd457f17,48,intersection,HOMECREST AVE near E 12 ST
16ca7536883d,48,intersection,SHORE BLVD & PEMBROKE ST
6dddf8df8ec1,48,intersection,EMMONS AVE & OCEAN AVE
144eae032e42,48,intersection,SHEEPSHEAD BAY RD & EMMONS AVE
9dcd068156d7,48,intersection,E 16 ST & AVE R
2b2f7154c46f,48,intersection,AVE U & OCEAN PKWY
166343a20401,48,intersection,SHEEPSHEAD BAY RD & E 14 ST
da4422d2d3e7,41,park,Van Dyke Playground
0cfde111741c,37,intersection,BROADWAY & SARATOGA AVE
88a1397f955b,42,intersection,LIVONIA AVE & JUNIUS ST
b3c19d7587d1,42,intersection,VAN SINDEREN AVE & BLAKE AVE
8ece02d99b51,41,intersection,ROCKAWAY AVE & PITKIN AVE
32226582ef65,41,park,Chester Playground
93b0c2d49e93,41,park,Ocean Hill Playground
4167551634d8,42,park,Osborn Playground
08e9151cdaf8,42,park,Osborn Playground
141dc8e6a50a,41,intersection,PITKIN AVE & AMBOY ST
8bc806726ba7,42,intersection,NEW LOTS AVE & MOTHER GASTON BLVD
121978182cca,41,intersection,BELMONT AVE & ROCKAWAY AVE
5593cfcf7f6f,41,intersection,PITKIN AVE & HOWARD AVE
635e60caf00c,42,intersection,HEGEMAN AVE & BRISTOL ST
ba3ff0cc97fd,40,intersection,CHURCH AVE & BEDFORD AVE
eb5cda503db2,42,park,Railroad Playground
bf8cbceb825f,45,intersection,AVE D & ALBANY AVE
267b7da2c075,45,intersection,E 42 ST & GLENWOOD RD
255b5d4b2cfa,45,intersection,E 38 ST & GLENWOOD RD
76736ccabff7,45,intersection,E 39 ST & FARRAGUT RD
b20cf90b0093,45,intersection,E 40 ST & GLENWOOD RD
699790b12001,46,park,Marine Park
6c96e6ab6088,46,intersection,AVE U & FLATBUSH AVE
a1e607aaeb52,46,intersection,E 99 ST & FLATLANDS AVE
ca336388c56b,46,intersection,FLATLANDS 7 ST & E 105 ST
9920253e5caf,46,intersection,FLATLANDS 7 ST & E 105 ST
666fb9947580,42,intersection,E 80 ST & FOSTER AVE
4b70a8ed86bb,46,intersection,AVE N & E 85 ST
c9f9a9977dea,46,intersection,AVE N & E 85 ST
fe3daad67aee,46,intersection,FLATBUSH AVE & BELT PKWY
7c8ebde5fb68,46,intersection,E 72 ST & RALPH AVE
518a04914351,46,intersection,AVE M & E 66 ST
5d15de3f5178,45,intersection,E 38 ST & KINGS HWY
e13c336bec09,45,intersection,E 38 ST & KINGS HWY
59e0b5ed04a2,45,intersection,FOSTER AVE & RALPH AVE
8d18bada817d,45,intersection,FOSTER AVE & RALPH AVE
4b29eba1aeaa,46,intersection,E 56 ST & AVE J
233493399bea,46,intersection,E 56 ST & AVE J
be3390ac4209,45,intersection,AVE H & E 55 ST
56989b9ece12,45,intersection,AVE H & E 55 ST
453cd2254be3,46,intersection,PAERDEGAT 9 ST & E 80 ST
979c32915164,45,intersection,AVE H & UTICA AVE
f3a2ff2d72ab,46,intersection,AVE W & E 69 ST
a191a323405f,46,intersection,AVE X & E 69 ST
5e15c05cf632,46,intersection,CHURCH LN & REMSEN AVE
97c77b3601d8,46,intersection,E 38 ST & AVE U
688cc70a20fc,46,intersection,FLATBUSH AVE & AVE T
2984e0b8e08f,45,intersection,E 38 ST & AVE I
9ba3b574fd41,46,intersection,AVE K & BERGEN AVE
d660a009fe5e,46,intersection,BERGEN AVE & AVE K
5d6026b29878,22,park,Socrates Sculpture Park
d128169fe967,22,intersection,30 RD & 45 ST
526f0beb60b2,22,intersection,STEINWAY ST & 30 AVE
a8b0a36fcdba,22,intersection,DITMARS BLVD & 31 ST
81309d89fbda,22,park,Astoria Park
e2534e0762fe,22,park,Whitey Ford Field
9e98efa15088,22,park,Astoria Park
1249d88596d2,22,intersection,21 RD & 21 ST
f263127c29b2,22,park,Astoria Park
5ca1f47cca28,26,intersection,QUEENS BLVD & 69 ST
cbbcaba83586,26,intersection,VERNON BLVD & 53 AVE
f16e32ea418c,26,intersection,HICKS DR & 63 ST
08dab2b99f75,26,park,Steinmann Triangle
135b1e874876,21,intersection,114 ST & ASTORIA BLVD
90569e303c86,22,intersection,ASTORIA BLVD & 82 ST
ba6e8c8f7ca6,25,intersection,75 ST & 31 AVE
0b044a1787c2,22,park,Gorman Playground
960d0c0618ad,25,park,Northern Playground
730ef9279ec0,25,park,Northern Playground
b82f2b126158,25,park,Northern Playground
ad8d0ed530af,25,intersection,78 ST & 34 AVE
2d479920eb88,25,park,Travers Park
be2f0454d794,25,intersection,25 AVE & 79 ST
d7c52d06baa3,22,intersection,86 ST & 25 AVE
f3b436e98242,21,park,Helen Marshall Playground
b396aa83fc2e,21,intersection,27 AVE & DITMARS BLVD
8fb34699f2ab,21,park,Overlook Park
eb186fc19714,22,intersection,23 AVE & 82 ST
9de38e5e115f,21,intersection,CORONA AVE & 108 ST
99b1f2e3d99f,21,park,Corona Plaza
6fb082263e91,21,intersection,111 ST & 46 AVE
f057a1ba87c7,25,park,Newtown Playground
595a3f40c75a,25,intersection,BROADWAY & 74 ST
385b22bca620,30,intersection,QUEENS BLVD & WOODHAVEN BLVD
2feee8450ff5,21,intersection,ROOSEVELT AVE & 104 ST
9171fff2c09d,21,intersection,JUNCTION BLVD & ROOSEVELT AVE
ab52dfdef388,25,park,Middleburgh Triangle
3b5829252524,21,park,Corona Plaza
a8f152426b34,25,intersection,CORONA AVE & BROADWAY
93c00822e564,25,intersection,56 AVE & 90 ST
f7c9f3878bd2,30,park,Elmhurst Park
bb8e20b6fe52,21,park,Josephine Caminiti Playground
41598605ac94,21,intersection,41 AVE near ROOSEVELT AVE
8409aba4a5a7,30,park,Hoffman Park
9be32a09ee27,21,park,Park Of The Americas
504b23b1ea91,25,park,Dunningham Triangle
ffbe58313d72,21,park,Corona Plaza
a655ee9e91cb,25,intersection,ROOSEVELT AVE & 72 ST
10354da2f207,25,intersection,JUNCTION BLVD & CORONA AVE
c544ec179118,21,intersection,111 ST & 44 AVE
0da81df735f2,32,intersection,77 AVE & 76 ST
144b92d768dd,32,park,Highland Park
bde164c71462,34,intersection,PALMETTO ST & ST NICHOLAS AVE
ac8ec66769a7,34,intersection,MYRTLE AVE & FRESH POND RD
28ecbf0cd1a5,34,intersection,WYCKOFF AVE & COOPER AVE
8a6992ea66d3,30,park,Juniper Valley Park
04b56787bd00,30,park,Benninger Playground
1c9d6990af5a,30,intersection,WOODHAVEN BLVD & ELIOT AVE
266c243d08cd,30,park,Benninger Playground
bc5a9f6285c8,30,park,Rosemary's Playground
4de45af9abdc,30,park,Evergreen Park
7d594100269a,34,intersection,FRESH POND RD & MYRTLE AVE
752d805b9da9,30,intersection,METROPOLITAN AVE & WOODHAVEN BLVD
4f1989335022,30,intersection,80 ST & COOPER AVE
cf79be7acf0a,32,intersection,UNION TPKE & WOODHAVEN BLVD
0a6e78d3a6b2,30,intersection,75 ST near ELIOT AVE
e111c6625262,32,park,Forest Park
0bb66c7f6030,29|32,park,Forest Park
ca399105ced6,29,park,Willow Lake Playground
04d1923f70b5,29,park,MacDonald Park
8bf33d431423,19,intersection,20 AVE & WHITESTONE EXPY
bf62a7e44381,20,park,Kissena Corridor Park
1cbe43397428,20,intersection,UNION ST & NORTHERN BLVD
4b981fb6dcac,20,park,Kissena Park
30a0d0e03533,20,intersection,38 AVE & MAIN ST
91edb02948ed,19,park,College Point Fields
303b4cb79197,19,park,Harvey Park
f548c2512d2e,19,park,Cross Island Parkway
286df75d1047,19,park,Bay Terrace Playground
a51230555077,24,intersection,75 AVE & 160 ST
03b53c29508b,24,intersection,GOETHALS AVE & 168 ST
d4e00b86b358,24,intersection,UTOPIA PKWY & 69 AVE
c567df236dea,23,intersection,SALERNO AVE near KENO AVE
8ef391e2846c,24,park,Utopia Playground
13c51aa9a062,23,park,Cunningham Park
b08c7169a9da,24,intersection,165 ST & HIGHLAND AVE
b9081fd4ddc9,24,intersection,MAIN ST & MANTON ST
fa854fb0a38b,32,park,London Planetree Playground
30bf85f3465e,29,intersection,UNION TPKE & QUEENS BLVD
fe131c31fff2,29,intersection,ATLANTIC AVE & 111 ST
0a46dfeb4dd3,29,intersection,BABBAGE ST & HILLSIDE AVE
93a0c7ddbfe7,29,intersection,100 ST & 103 AVE
45b972e8ab09,29,intersection,JAMAICA AVE & LEFFERTS BLVD
9d4b31b32335,29,intersection,QUEENS BLVD & UNION TPKE
77159ca96963,32,intersection,WOODHAVEN BLVD & MYRTLE AVE
a03d26a3879b,29|32,park,Forest Park
c2a2ed132251,29|32,park,Forest Park
07c9409a7d9d,29|32,park,Forest Park
c01114e5a50a,32,intersection,104 ST & RUSSELL ST
2d6d662c7b42,28|31,park,Belt Parkway
fcf0be0816d6,32,intersection,LINDEN BLVD & S CONDUIT AVE
54d315d8f20b,23,intersection,NORTHERN BLVD & 223 ST
47513061f900,23,intersection,LONG ISLAND EXPY near 210 ST
8aab1e75cf16,19,intersection,223 ST & 37 AVE
b9d546a3aa8d,19,intersection,LEITH RD & BROWVALE LN
78dfb8d957f2,23,intersection,COMMONWEALTH BLVD & MARATHON PKWY
3143d1ddbcdb,19,intersection,HORACE HARDING EXPY & 254 ST
409aaf864230,19,intersection,NORTHERN BLVD & 189 ST
56047863e8e4,23,park,Challenge Playground
d2e30e3192bd,19,park,Bayside Fields
997cee675537,27,intersection,193 ST & WOODHULL AVE
ad1f463bfb1a,23,intersection,183 ST & HILLSIDE AVE
c53fe9f03e7f,28,park,Baisley Pond Park
75f35a646965,27,intersection,HILLSIDE AVE & SUTPHIN BLVD
c1d9af63c001,27,intersection,LINDEN BLVD & 195 ST
bff746500b19,27,intersection,FARMERS BLVD & MERRICK BLVD
bf4e3406a970,27,intersection,109 AVE & 171 ST
6aaac121e727,27,intersection,116 RD & 194 ST
cc75a8aed7c9,27,intersection,197 ST & 118 AVE
049cd65e6d06,31,intersection,BROOKVILLE BLVD & 147 AVE
5b8965600774,23,park,Grand Central Parkway
ae54e051ad47,31,intersection,121 AVE & LAURELTON PKWY
9915e6378b65,23,intersection,UNION TPKE & CROSS ISLAND PKWY
e4b60f730019,31,intersection,134 RD & 217 ST
e0b3380d5114,23,intersection,260 ST & 74 AVE
2b90d0186993,31,intersection,FRANCIS LEWIS BLVD & 130 AVE
d618b9428c11,23,intersection,220 ST & JAMAICA AVE
30cbfc242f81,31|32,park,Rockaway Freeway
5e8792286b63,32,park,Tribute Park
9d1f7acce146,31|32,park,Rockaway Freeway
9d2eedf9afb4,31,park,Beach 59th St Playground
3b72bea26208,32,park,Rockaway Beach
7b59d2053845,31,intersection,BAY 32 ST & HEALY AVE
8b005edf66d9,31|32,park,Rockaway Freeway
e2c6f969898e,32,park,Rockaway Beach
a5d2016e3278,32,park,Rockaway Beach
8ba5b400846d,31|32,park,Rockaway Freeway
dbfd7c4fc46a,49,intersection,FRONT ST & BAY ST
7eb7fc2e9090,49,intersection,GORDON ST & LAUREL AVE
